time_recorded,num,miss,date,mode,term,direction,etat
2022-06-25 11:01:01,PIST34,PIST,25/06/2022 12:57,R,87758789,1,Supprimé
2022-06-25 11:01:01,EPAU15,EPAU,25/06/2022 13:06,R,87001479,1,
2022-06-25 11:01:01,EPAU21,EPAU,25/06/2022 13:21,R,87001479,0,
2022-06-25 11:01:01,EPAU27,EPAU,25/06/2022 13:36,R,87001479,0,
2022-06-25 11:01:01,EPAU33,EPAU,25/06/2022 13:51,R,87001479,1,
2022-06-25 11:01:01,EPAU39,EPAU,25/06/2022 14:06,R,87001479,1,
2022-06-25 11:02:01,EPEE31,EPEE,25/06/2022 11:07,R,87001479,1,
2022-06-25 11:02:01,PIER90,PIER,25/06/2022 11:13,R,87758896,1,
2022-06-25 11:02:01,ERUK35,ERUK,25/06/2022 11:14,R,87271486,1,
2022-06-25 11:02:01,KARI92,KARI,25/06/2022 11:18,R,87758623,1,
2022-06-25 11:02:01,EPEE37,EPEE,25/06/2022 11:23,R,87001479,1,
2022-06-25 11:02:01,PIER96,PIER,25/06/2022 11:27,R,87758896,1,
2022-06-25 11:02:01,EPEE79,EPEE,25/06/2022 11:36,R,87001479,1,
2022-06-25 11:02:01,PIST04,PIST,25/06/2022 11:42,R,87758896,0,
2022-06-25 11:02:01,KALI06,KALI,25/06/2022 11:48,R,87758623,0,
2022-06-25 11:02:01,EPEE85,EPEE,25/06/2022 11:52,R,87001479,0,
2022-06-25 11:02:01,PIST10,PIST,25/06/2022 11:57,R,87758896,1,
2022-06-25 11:02:01,EPAF91,EPAF,25/06/2022 12:06,R,87001479,1,
2022-06-25 11:02:01,PIST16,PIST,25/06/2022 12:12,R,87758896,1,
2022-06-25 11:02:01,EPAF97,EPAF,25/06/2022 12:21,R,87758623,1,Supprimé
2022-06-25 11:02:01,PIST22,PIST,25/06/2022 12:27,R,87758896,0,
2022-06-25 11:02:01,ERIO01,ERIO,25/06/2022 12:29,R,87271486,0,
2022-06-25 11:02:01,EPAU03,EPAU,25/06/2022 12:36,R,87001479,0,
2022-06-25 11:02:01,PIST28,PIST,25/06/2022 12:42,R,87758896,0,
2022-06-25 11:02:01,EPAU09,EPAU,25/06/2022 12:51,R,87001479,0,
2022-06-25 11:02:01,PIST34,PIST,25/06/2022 12:57,R,87758789,1,Supprimé
2022-06-25 11:02:01,EPAU15,EPAU,25/06/2022 13:06,R,87001479,1,
2022-06-25 11:02:01,EPAU21,EPAU,25/06/2022 13:21,R,87001479,0,
2022-06-25 11:02:01,EPAU27,EPAU,25/06/2022 13:36,R,87001479,0,
2022-06-25 11:02:01,EPAU33,EPAU,25/06/2022 13:51,R,87001479,1,
2022-06-25 11:02:01,EPAU39,EPAU,25/06/2022 14:06,R,87001479,1,
2022-06-25 11:03:00,EPEE31,EPEE,25/06/2022 11:07,R,87001479,1,
2022-06-25 11:03:00,PIER90,PIER,25/06/2022 11:13,R,87758896,1,
2022-06-25 11:03:00,ERUK35,ERUK,25/06/2022 11:14,R,87271486,1,
2022-06-25 11:03:00,KARI92,KARI,25/06/2022 11:18,R,87758623,1,
2022-06-25 11:03:00,EPEE37,EPEE,25/06/2022 11:23,R,87001479,1,
2022-06-25 11:03:00,PIER96,PIER,25/06/2022 11:27,R,87758896,1,
2022-06-25 11:03:00,EPEE79,EPEE,25/06/2022 11:36,R,87001479,1,
2022-06-25 11:03:00,PIST04,PIST,25/06/2022 11:42,R,87758896,0,
2022-06-25 11:03:00,KALI06,KALI,25/06/2022 11:48,R,87758623,0,
2022-06-25 11:03:00,EPEE85,EPEE,25/06/2022 11:52,R,87001479,0,
2022-06-25 11:03:00,PIST10,PIST,25/06/2022 11:57,R,87758896,1,
2022-06-25 11:03:00,EPAF91,EPAF,25/06/2022 12:06,R,87001479,1,
2022-06-25 11:03:00,PIST16,PIST,25/06/2022 12:12,R,87758896,1,
2022-06-25 11:03:00,EPAF97,EPAF,25/06/2022 12:21,R,87758623,1,Supprimé
2022-06-25 11:03:00,PIST22,PIST,25/06/2022 12:27,R,87758896,0,
2022-06-25 11:03:00,ERIO01,ERIO,25/06/2022 12:29,R,87271486,0,
2022-06-25 11:03:00,EPAU03,EPAU,25/06/2022 12:36,R,87001479,0,
2022-06-25 11:03:00,PIST28,PIST,25/06/2022 12:42,R,87758896,0,
2022-06-25 11:03:00,EPAU09,EPAU,25/06/2022 12:51,R,87001479,0,
2022-06-25 11:03:00,PIST34,PIST,25/06/2022 12:57,R,87758789,1,Supprimé
2022-06-25 11:03:00,EPAU15,EPAU,25/06/2022 13:06,R,87001479,1,
2022-06-25 11:03:00,EPAU21,EPAU,25/06/2022 13:21,R,87001479,0,
2022-06-25 11:03:00,EPAU27,EPAU,25/06/2022 13:36,R,87001479,0,
2022-06-25 11:03:00,EPAU33,EPAU,25/06/2022 13:51,R,87001479,1,
2022-06-25 11:03:00,EPAU39,EPAU,25/06/2022 14:06,R,87001479,1,
2022-06-25 11:04:01,EPEE31,EPEE,25/06/2022 11:07,R,87001479,1,
2022-06-25 11:04:01,PIER90,PIER,25/06/2022 11:13,R,87758896,1,
2022-06-25 11:04:01,ERUK35,ERUK,25/06/2022 11:14,R,87271486,1,
2022-06-25 11:04:01,KARI92,KARI,25/06/2022 11:18,R,87758623,1,
2022-06-25 11:04:01,EPEE37,EPEE,25/06/2022 11:23,R,87001479,1,
2022-06-25 11:04:01,PIER96,PIER,25/06/2022 11:27,R,87758896,1,
2022-06-25 11:04:01,EPEE79,EPEE,25/06/2022 11:36,R,87001479,1,
2022-06-25 11:04:01,PIST04,PIST,25/06/2022 11:42,R,87758896,0,
2022-06-25 11:04:01,KALI06,KALI,25/06/2022 11:48,R,87758623,0,
2022-06-25 11:04:01,EPEE85,EPEE,25/06/2022 11:52,R,87001479,0,
2022-06-25 11:04:01,PIST10,PIST,25/06/2022 11:57,R,87758896,1,
2022-06-25 11:04:01,EPAF91,EPAF,25/06/2022 12:06,R,87001479,1,
2022-06-25 11:04:01,PIST16,PIST,25/06/2022 12:12,R,87758896,1,
2022-06-25 11:04:01,EPAF97,EPAF,25/06/2022 12:21,R,87758623,1,Supprimé
2022-06-25 11:04:01,PIST22,PIST,25/06/2022 12:27,R,87758896,0,
2022-06-25 11:04:01,ERIO01,ERIO,25/06/2022 12:29,R,87271486,0,
2022-06-25 11:04:01,EPAU03,EPAU,25/06/2022 12:36,R,87001479,0,
2022-06-25 11:04:01,PIST28,PIST,25/06/2022 12:42,R,87758896,0,
2022-06-25 11:04:01,EPAU09,EPAU,25/06/2022 12:51,R,87001479,0,
2022-06-25 11:04:01,PIST34,PIST,25/06/2022 12:57,R,87758789,1,Supprimé
2022-06-25 11:04:01,EPAU15,EPAU,25/06/2022 13:06,R,87001479,1,
2022-06-25 11:04:01,EPAU21,EPAU,25/06/2022 13:21,R,87001479,0,
2022-06-25 11:04:01,EPAU27,EPAU,25/06/2022 13:36,R,87001479,0,
2022-06-25 11:04:01,EPAU33,EPAU,25/06/2022 13:51,R,87001479,1,
2022-06-25 11:04:01,EPAU39,EPAU,25/06/2022 14:06,R,87001479,1,
2022-06-25 11:05:01,EPEE31,EPEE,25/06/2022 11:07,R,87001479,1,
2022-06-25 11:05:01,ERUK35,ERUK,25/06/2022 11:14,R,87271486,1,
2022-06-25 11:05:01,PIER90,PIER,25/06/2022 11:15,R,87758896,1,
2022-06-25 11:05:01,KARI92,KARI,25/06/2022 11:18,R,87758623,1,
2022-06-25 11:05:01,EPEE37,EPEE,25/06/2022 11:24,R,87001479,1,
2022-06-25 11:05:01,PIER96,PIER,25/06/2022 11:27,R,87758896,1,
2022-06-25 11:05:01,EPEE79,EPEE,25/06/2022 11:37,R,87001479,1,
2022-06-25 11:05:01,PIST04,PIST,25/06/2022 11:42,R,87758896,0,
2022-06-25 11:05:01,KALI06,KALI,25/06/2022 11:48,R,87758623,0,
2022-06-25 11:05:01,EPEE85,EPEE,25/06/2022 11:52,R,87001479,0,
2022-06-25 11:05:01,PIST10,PIST,25/06/2022 11:57,R,87758896,1,
2022-06-25 11:05:01,EPAF91,EPAF,25/06/2022 12:06,R,87001479,1,
2022-06-25 11:05:01,PIST16,PIST,25/06/2022 12:12,R,87758896,1,
2022-06-25 11:05:01,EPAF97,EPAF,25/06/2022 12:21,R,87758623,1,Supprimé
2022-06-25 11:05:01,PIST22,PIST,25/06/2022 12:27,R,87758896,0,
2022-06-25 11:05:01,ERIO01,ERIO,25/06/2022 12:29,R,87271486,0,
2022-06-25 11:05:01,EPAU03,EPAU,25/06/2022 12:36,R,87001479,0,
2022-06-25 11:05:01,PIST28,PIST,25/06/2022 12:42,R,87758896,0,
2022-06-25 11:05:01,EPAU09,EPAU,25/06/2022 12:51,R,87001479,0,
2022-06-25 11:05:01,PIST34,PIST,25/06/2022 12:57,R,87758789,1,Supprimé
2022-06-25 11:05:01,EPAU15,EPAU,25/06/2022 13:06,R,87001479,1,
2022-06-25 11:05:01,EPAU21,EPAU,25/06/2022 13:21,R,87001479,0,
2022-06-25 11:05:01,EPAU27,EPAU,25/06/2022 13:36,R,87001479,0,
2022-06-25 11:05:01,EPAU33,EPAU,25/06/2022 13:51,R,87001479,1,
2022-06-25 11:05:01,EPAU39,EPAU,25/06/2022 14:06,R,87001479,1,
2022-06-25 11:06:01,EPEE31,EPEE,25/06/2022 11:06,R,87001479,1,
2022-06-25 11:06:01,ERUK35,ERUK,25/06/2022 11:14,R,87271486,1,
2022-06-25 11:06:01,PIER90,PIER,25/06/2022 11:15,R,87758896,1,
2022-06-25 11:06:01,KARI92,KARI,25/06/2022 11:18,R,87758623,1,
2022-06-25 11:06:01,EPEE37,EPEE,25/06/2022 11:24,R,87001479,1,
2022-06-25 11:06:01,PIER96,PIER,25/06/2022 11:27,R,87758896,1,
2022-06-25 11:06:01,EPEE79,EPEE,25/06/2022 11:37,R,87001479,1,
2022-06-25 11:06:01,PIST04,PIST,25/06/2022 11:42,R,87758896,0,
2022-06-25 11:06:01,KALI06,KALI,25/06/2022 11:48,R,87758623,0,
2022-06-25 11:06:01,EPEE85,EPEE,25/06/2022 11:52,R,87001479,0,
2022-06-25 11:06:01,PIST10,PIST,25/06/2022 11:57,R,87758896,1,
2022-06-25 11:06:01,EPAF91,EPAF,25/06/2022 12:06,R,87001479,1,
2022-06-25 11:06:01,PIST16,PIST,25/06/2022 12:12,R,87758896,1,
2022-06-25 11:06:01,EPAF97,EPAF,25/06/2022 12:21,R,87758623,1,Supprimé
2022-06-25 11:06:01,PIST22,PIST,25/06/2022 12:27,R,87758896,0,
2022-06-25 11:06:01,ERIO01,ERIO,25/06/2022 12:29,R,87271486,0,
2022-06-25 11:06:01,EPAU03,EPAU,25/06/2022 12:36,R,87001479,0,
2022-06-25 11:06:01,PIST28,PIST,25/06/2022 12:42,R,87758896,0,
2022-06-25 11:06:01,EPAU09,EPAU,25/06/2022 12:51,R,87001479,0,
2022-06-25 11:06:01,PIST34,PIST,25/06/2022 12:57,R,87758789,1,Supprimé
2022-06-25 11:06:01,EPAU15,EPAU,25/06/2022 13:06,R,87001479,1,
2022-06-25 11:06:01,EPAU21,EPAU,25/06/2022 13:21,R,87001479,0,
2022-06-25 11:06:01,EPAU27,EPAU,25/06/2022 13:36,R,87001479,0,
2022-06-25 11:06:01,EPAU33,EPAU,25/06/2022 13:51,R,87001479,1,
2022-06-25 11:06:01,EPAU39,EPAU,25/06/2022 14:06,R,87001479,1,
2022-06-25 11:07:00,ERUK35,ERUK,25/06/2022 11:14,R,87271486,1,
2022-06-25 11:07:00,PIER90,PIER,25/06/2022 11:15,R,87758896,1,
2022-06-25 11:07:00,KARI92,KARI,25/06/2022 11:18,R,87758623,1,
2022-06-25 11:07:00,EPEE37,EPEE,25/06/2022 11:24,R,87001479,1,
2022-06-25 11:07:00,PIER96,PIER,25/06/2022 11:27,R,87758896,1,
2022-06-25 11:07:00,EPEE79,EPEE,25/06/2022 11:36,R,87001479,1,
2022-06-25 11:07:00,PIST04,PIST,25/06/2022 11:42,R,87758896,0,
2022-06-25 11:07:00,KALI06,KALI,25/06/2022 11:48,R,87758623,0,
2022-06-25 11:07:00,EPEE85,EPEE,25/06/2022 11:52,R,87001479,0,
2022-06-25 11:07:00,PIST10,PIST,25/06/2022 11:57,R,87758896,1,
2022-06-25 11:07:00,EPAF91,EPAF,25/06/2022 12:06,R,87001479,1,
2022-06-25 11:07:00,PIST16,PIST,25/06/2022 12:12,R,87758896,1,
2022-06-25 11:07:00,EPAF97,EPAF,25/06/2022 12:21,R,87758623,1,Supprimé
2022-06-25 11:07:00,PIST22,PIST,25/06/2022 12:27,R,87758896,0,
2022-06-25 11:07:00,ERIO01,ERIO,25/06/2022 12:29,R,87271486,0,
2022-06-25 11:07:00,EPAU03,EPAU,25/06/2022 12:36,R,87001479,0,
2022-06-25 11:07:00,PIST28,PIST,25/06/2022 12:42,R,87758896,0,
2022-06-25 11:07:00,EPAU09,EPAU,25/06/2022 12:51,R,87001479,0,
2022-06-25 11:07:00,PIST34,PIST,25/06/2022 12:57,R,87758789,1,Supprimé
2022-06-25 11:07:00,EPAU15,EPAU,25/06/2022 13:06,R,87001479,1,
2022-06-25 11:07:00,EPAU21,EPAU,25/06/2022 13:21,R,87001479,0,
2022-06-25 11:07:00,EPAU27,EPAU,25/06/2022 13:36,R,87001479,0,
2022-06-25 11:07:00,EPAU33,EPAU,25/06/2022 13:51,R,87001479,1,
2022-06-25 11:07:00,EPAU39,EPAU,25/06/2022 14:06,R,87001479,1,
2022-06-25 11:08:01,ERUK35,ERUK,25/06/2022 11:14,R,87271486,1,
2022-06-25 11:08:01,PIER90,PIER,25/06/2022 11:16,R,87758896,1,
2022-06-25 11:08:01,KARI92,KARI,25/06/2022 11:18,R,87758623,1,
2022-06-25 11:08:01,EPEE37,EPEE,25/06/2022 11:24,R,87001479,1,
2022-06-25 11:08:01,PIER96,PIER,25/06/2022 11:27,R,87758896,1,
2022-06-25 11:08:01,EPEE79,EPEE,25/06/2022 11:36,R,87001479,1,
2022-06-25 11:08:01,PIST04,PIST,25/06/2022 11:42,R,87758896,0,
2022-06-25 11:08:01,KALI06,KALI,25/06/2022 11:48,R,87758623,0,
2022-06-25 11:08:01,EPEE85,EPEE,25/06/2022 11:52,R,87001479,0,
2022-06-25 11:08:01,PIST10,PIST,25/06/2022 11:57,R,87758896,1,
2022-06-25 11:08:01,EPAF91,EPAF,25/06/2022 12:06,R,87001479,1,
2022-06-25 11:08:01,PIST16,PIST,25/06/2022 12:12,R,87758896,1,
2022-06-25 11:08:01,EPAF97,EPAF,25/06/2022 12:21,R,87758623,1,Supprimé
2022-06-25 11:08:01,PIST22,PIST,25/06/2022 12:27,R,87758896,0,
2022-06-25 11:08:01,ERIO01,ERIO,25/06/2022 12:29,R,87271486,0,
2022-06-25 11:08:01,EPAU03,EPAU,25/06/2022 12:36,R,87001479,0,
2022-06-25 11:08:01,PIST28,PIST,25/06/2022 12:42,R,87758896,0,
2022-06-25 11:08:01,EPAU09,EPAU,25/06/2022 12:51,R,87001479,0,
2022-06-25 11:08:01,PIST34,PIST,25/06/2022 12:57,R,87758789,1,Supprimé
2022-06-25 11:08:01,EPAU15,EPAU,25/06/2022 13:06,R,87001479,1,
2022-06-25 11:08:01,EPAU21,EPAU,25/06/2022 13:21,R,87001479,0,
2022-06-25 11:08:01,EPAU27,EPAU,25/06/2022 13:36,R,87001479,0,
2022-06-25 11:08:01,EPAU33,EPAU,25/06/2022 13:51,R,87001479,1,
2022-06-25 11:08:01,EPAU39,EPAU,25/06/2022 14:06,R,87001479,1,
2022-06-25 11:09:00,ERUK35,ERUK,25/06/2022 11:14,R,87271486,1,
2022-06-25 11:09:00,PIER90,PIER,25/06/2022 11:17,R,87758896,1,
2022-06-25 11:09:00,KARI92,KARI,25/06/2022 11:18,R,87758623,1,
2022-06-25 11:09:00,EPEE37,EPEE,25/06/2022 11:24,R,87001479,1,
2022-06-25 11:09:00,PIER96,PIER,25/06/2022 11:27,R,87758896,1,
2022-06-25 11:09:00,EPEE79,EPEE,25/06/2022 11:36,R,87001479,1,
2022-06-25 11:09:00,PIST04,PIST,25/06/2022 11:42,R,87758896,0,
2022-06-25 11:09:00,KALI06,KALI,25/06/2022 11:48,R,87758623,0,
2022-06-25 11:09:00,EPEE85,EPEE,25/06/2022 11:52,R,87001479,0,
2022-06-25 11:09:00,PIST10,PIST,25/06/2022 11:57,R,87758896,1,
2022-06-25 11:09:00,EPAF91,EPAF,25/06/2022 12:06,R,87001479,1,
2022-06-25 11:09:00,PIST16,PIST,25/06/2022 12:12,R,87758896,1,
2022-06-25 11:09:00,EPAF97,EPAF,25/06/2022 12:21,R,87758623,1,Supprimé
2022-06-25 11:09:00,PIST22,PIST,25/06/2022 12:27,R,87758896,0,
2022-06-25 11:09:00,ERIO01,ERIO,25/06/2022 12:29,R,87271486,0,
2022-06-25 11:09:00,EPAU03,EPAU,25/06/2022 12:36,R,87001479,0,
2022-06-25 11:09:00,PIST28,PIST,25/06/2022 12:42,R,87758896,0,
2022-06-25 11:09:00,EPAU09,EPAU,25/06/2022 12:51,R,87001479,0,
2022-06-25 11:09:00,PIST34,PIST,25/06/2022 12:57,R,87758789,1,Supprimé
2022-06-25 11:09:00,EPAU15,EPAU,25/06/2022 13:06,R,87001479,1,
2022-06-25 11:09:00,EPAU21,EPAU,25/06/2022 13:21,R,87001479,0,
2022-06-25 11:09:00,EPAU27,EPAU,25/06/2022 13:36,R,87001479,0,
2022-06-25 11:09:00,EPAU33,EPAU,25/06/2022 13:51,R,87001479,1,
2022-06-25 11:09:00,EPAU39,EPAU,25/06/2022 14:06,R,87001479,1,
